,level_0,index,Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast_Conc,AQI,AQI_Category,Raw_Conc,Conc_Unit,Duration,QC_Name
1037,6277,1553,New Delhi,PM2.5 - Principal,2016-03-05 18:00:00,2016,3,5,18,25.2,79,Moderate,27.0,UG/M3,1 Hr,Valid
1038,6283,1559,New Delhi,PM2.5 - Principal,2016-03-06 00:00:00,2016,3,6,0,27.4,83,Moderate,26.0,UG/M3,1 Hr,Valid
1039,6289,1565,New Delhi,PM2.5 - Principal,2016-03-06 06:00:00,2016,3,6,6,23.3,75,Moderate,24.0,UG/M3,1 Hr,Valid
1040,6295,1571,New Delhi,PM2.5 - Principal,2016-03-06 12:00:00,2016,3,6,12,45.7,126,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
1041,6301,1577,New Delhi,PM2.5 - Principal,2016-03-06 18:00:00,2016,3,6,18,50.2,137,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
1042,6307,1583,New Delhi,PM2.5 - Principal,2016-03-07 00:00:00,2016,3,7,0,54.1,147,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
1043,6313,1589,New Delhi,PM2.5 - Principal,2016-03-07 06:00:00,2016,3,7,6,59.4,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
1044,6319,1595,New Delhi,PM2.5 - Principal,2016-03-07 12:00:00,2016,3,7,12,181.6,232,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
1045,6325,1601,New Delhi,PM2.5 - Principal,2016-03-07 18:00:00,2016,3,7,18,66.1,156,Unhealthy,63.0,UG/M3,1 Hr,Valid
1046,6331,1607,New Delhi,PM2.5 - Principal,2016-03-08 00:00:00,2016,3,8,0,89.6,169,Unhealthy,81.0,UG/M3,1 Hr,Valid
1047,6337,1613,New Delhi,PM2.5 - Principal,2016-03-08 06:00:00,2016,3,8,6,110.9,180,Unhealthy,129.0,UG/M3,1 Hr,Valid
1048,6343,1619,New Delhi,PM2.5 - Principal,2016-03-08 12:00:00,2016,3,8,12,67.6,157,Unhealthy,39.0,UG/M3,1 Hr,Valid
1049,6349,1625,New Delhi,PM2.5 - Principal,2016-03-08 18:00:00,2016,3,8,18,25.9,80,Moderate,24.0,UG/M3,1 Hr,Valid
1050,6355,1631,New Delhi,PM2.5 - Principal,2016-03-09 00:00:00,2016,3,9,0,105.2,177,Unhealthy,125.0,UG/M3,1 Hr,Valid
1051,6361,1637,New Delhi,PM2.5 - Principal,2016-03-09 06:00:00,2016,3,9,6,244.7,294,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
1052,6367,1643,New Delhi,PM2.5 - Principal,2016-03-09 12:00:00,2016,3,9,12,113.1,181,Unhealthy,73.0,UG/M3,1 Hr,Valid
1053,6373,1649,New Delhi,PM2.5 - Principal,2016-03-09 18:00:00,2016,3,9,18,21.8,71,Moderate,21.0,UG/M3,1 Hr,Valid
1054,6379,1655,New Delhi,PM2.5 - Principal,2016-03-10 00:00:00,2016,3,10,0,110.3,179,Unhealthy,145.0,UG/M3,1 Hr,Valid
1055,6385,1661,New Delhi,PM2.5 - Principal,2016-03-10 06:00:00,2016,3,10,6,306.7,357,Hazardous,377.0,UG/M3,1 Hr,Valid
1056,6391,1667,New Delhi,PM2.5 - Principal,2016-03-10 12:00:00,2016,3,10,12,110.5,179,Unhealthy,64.0,UG/M3,1 Hr,Valid
1057,6397,1673,New Delhi,PM2.5 - Principal,2016-03-10 18:00:00,2016,3,10,18,35.6,101,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
1058,6403,1679,New Delhi,PM2.5 - Principal,2016-03-11 00:00:00,2016,3,11,0,99.1,174,Unhealthy,107.0,UG/M3,1 Hr,Valid
1059,6409,1685,New Delhi,PM2.5 - Principal,2016-03-11 06:00:00,2016,3,11,6,151.2,202,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
1060,6415,1691,New Delhi,PM2.5 - Principal,2016-03-11 12:00:00,2016,3,11,12,76.8,162,Unhealthy,44.0,UG/M3,1 Hr,Valid
1061,6421,1697,New Delhi,PM2.5 - Principal,2016-03-11 18:00:00,2016,3,11,18,32.5,94,Moderate,29.0,UG/M3,1 Hr,Valid
1062,6427,1703,New Delhi,PM2.5 - Principal,2016-03-12 00:00:00,2016,3,12,0,46.2,127,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
1063,6433,1709,New Delhi,PM2.5 - Principal,2016-03-12 06:00:00,2016,3,12,6,65.1,156,Unhealthy,72.0,UG/M3,1 Hr,Valid
1064,6439,1715,New Delhi,PM2.5 - Principal,2016-03-12 12:00:00,2016,3,12,12,50.2,137,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
1065,6445,1721,New Delhi,PM2.5 - Principal,2016-03-12 18:00:00,2016,3,12,18,10.6,44,Good,12.0,UG/M3,1 Hr,Valid
1066,6451,1727,New Delhi,PM2.5 - Principal,2016-03-13 00:00:00,2016,3,13,0,26.8,82,Moderate,29.0,UG/M3,1 Hr,Valid
1067,6457,1733,New Delhi,PM2.5 - Principal,2016-03-13 06:00:00,2016,3,13,6,7.7,32,Good,8.0,UG/M3,1 Hr,Valid
1068,6463,1739,New Delhi,PM2.5 - Principal,2016-03-13 12:00:00,2016,3,13,12,44.6,123,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
1069,6469,1745,New Delhi,PM2.5 - Principal,2016-03-13 18:00:00,2016,3,13,18,23.4,75,Moderate,26.0,UG/M3,1 Hr,Valid
1070,6475,1751,New Delhi,PM2.5 - Principal,2016-03-14 00:00:00,2016,3,14,0,64.3,156,Unhealthy,70.0,UG/M3,1 Hr,Valid
1071,6481,1757,New Delhi,PM2.5 - Principal,2016-03-14 06:00:00,2016,3,14,6,48.0,132,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
1072,6487,1763,New Delhi,PM2.5 - Principal,2016-03-14 12:00:00,2016,3,14,12,19.9,67,Moderate,22.0,UG/M3,1 Hr,Valid
1073,6493,1769,New Delhi,PM2.5 - Principal,2016-03-14 18:00:00,2016,3,14,18,17.3,62,Moderate,19.0,UG/M3,1 Hr,Valid
1074,6499,1775,New Delhi,PM2.5 - Principal,2016-03-15 00:00:00,2016,3,15,0,52.7,143,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
1075,6505,1781,New Delhi,PM2.5 - Principal,2016-03-15 06:00:00,2016,3,15,6,80.3,164,Unhealthy,88.0,UG/M3,1 Hr,Valid
1076,6510,1787,New Delhi,PM2.5 - Principal,2016-03-15 12:00:00,2016,3,15,12,103.7,176,Unhealthy,89.0,UG/M3,1 Hr,Valid
1077,6516,1793,New Delhi,PM2.5 - Principal,2016-03-15 18:00:00,2016,3,15,18,22.5,73,Moderate,21.0,UG/M3,1 Hr,Valid
1078,6522,1799,New Delhi,PM2.5 - Principal,2016-03-16 00:00:00,2016,3,16,0,80.5,164,Unhealthy,83.0,UG/M3,1 Hr,Valid
1079,6528,1805,New Delhi,PM2.5 - Principal,2016-03-16 06:00:00,2016,3,16,6,80.1,164,Unhealthy,75.0,UG/M3,1 Hr,Valid
1080,6534,1811,New Delhi,PM2.5 - Principal,2016-03-16 12:00:00,2016,3,16,12,69.0,158,Unhealthy,39.0,UG/M3,1 Hr,Valid
1081,6540,1817,New Delhi,PM2.5 - Principal,2016-03-16 18:00:00,2016,3,16,18,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
1082,6550,1841,New Delhi,PM2.5 - Principal,2016-03-17 18:00:00,2016,3,17,18,36.1,102,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
1083,6556,1847,New Delhi,PM2.5 - Principal,2016-03-18 00:00:00,2016,3,18,0,68.0,157,Unhealthy,69.0,UG/M3,1 Hr,Valid
1084,6562,1853,New Delhi,PM2.5 - Principal,2016-03-18 06:00:00,2016,3,18,6,89.0,168,Unhealthy,102.0,UG/M3,1 Hr,Valid
1085,6568,1859,New Delhi,PM2.5 - Principal,2016-03-18 12:00:00,2016,3,18,12,75.6,161,Unhealthy,48.0,UG/M3,1 Hr,Valid
1086,6572,1865,New Delhi,PM2.5 - Principal,2016-03-18 18:00:00,2016,3,18,18,31.6,92,Moderate,31.0,UG/M3,1 Hr,Valid
1087,6580,1931,New Delhi,PM2.5 - Principal,2016-03-21 12:00:00,2016,3,21,12,32.5,94,Moderate,17.0,UG/M3,1 Hr,Valid
1088,6586,1937,New Delhi,PM2.5 - Principal,2016-03-21 18:00:00,2016,3,21,18,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
1089,6592,1943,New Delhi,PM2.5 - Principal,2016-03-22 00:00:00,2016,3,22,0,33.0,95,Moderate,28.0,UG/M3,1 Hr,Valid
1090,6598,1949,New Delhi,PM2.5 - Principal,2016-03-22 06:00:00,2016,3,22,6,26.7,82,Moderate,24.0,UG/M3,1 Hr,Valid
1091,6604,1955,New Delhi,PM2.5 - Principal,2016-03-22 12:00:00,2016,3,22,12,26.2,81,Moderate,17.0,UG/M3,1 Hr,Valid
1092,6610,1961,New Delhi,PM2.5 - Principal,2016-03-22 18:00:00,2016,3,22,18,7.0,29,Good,9.0,UG/M3,1 Hr,Valid
1093,6616,1967,New Delhi,PM2.5 - Principal,2016-03-23 00:00:00,2016,3,23,0,45.1,125,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
1094,6622,1973,New Delhi,PM2.5 - Principal,2016-03-23 06:00:00,2016,3,23,6,117.7,183,Unhealthy,172.0,UG/M3,1 Hr,Valid
1095,6628,1979,New Delhi,PM2.5 - Principal,2016-03-23 12:00:00,2016,3,23,12,62.1,154,Unhealthy,41.0,UG/M3,1 Hr,Valid
1096,6634,1985,New Delhi,PM2.5 - Principal,2016-03-23 18:00:00,2016,3,23,18,14.1,55,Moderate,12.0,UG/M3,1 Hr,Valid
1097,6640,1991,New Delhi,PM2.5 - Principal,2016-03-24 00:00:00,2016,3,24,0,130.0,189,Unhealthy,175.0,UG/M3,1 Hr,Valid
1098,6646,1997,New Delhi,PM2.5 - Principal,2016-03-24 06:00:00,2016,3,24,6,257.3,308,Hazardous,225.0,UG/M3,1 Hr,Valid
1099,6652,2003,New Delhi,PM2.5 - Principal,2016-03-24 12:00:00,2016,3,24,12,90.3,169,Unhealthy,65.0,UG/M3,1 Hr,Valid
1100,6658,2009,New Delhi,PM2.5 - Principal,2016-03-24 18:00:00,2016,3,24,18,39.5,111,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
1101,6664,2015,New Delhi,PM2.5 - Principal,2016-03-25 00:00:00,2016,3,25,0,103.6,176,Unhealthy,112.0,UG/M3,1 Hr,Valid
1102,6670,2021,New Delhi,PM2.5 - Principal,2016-03-25 06:00:00,2016,3,25,6,127.1,188,Unhealthy,124.0,UG/M3,1 Hr,Valid
1103,6676,2027,New Delhi,PM2.5 - Principal,2016-03-25 12:00:00,2016,3,25,12,141.1,195,Unhealthy,124.0,UG/M3,1 Hr,Valid
1104,6682,2033,New Delhi,PM2.5 - Principal,2016-03-25 18:00:00,2016,3,25,18,64.2,155,Unhealthy,69.0,UG/M3,1 Hr,Valid
1105,6688,2039,New Delhi,PM2.5 - Principal,2016-03-26 00:00:00,2016,3,26,0,139.2,194,Unhealthy,170.0,UG/M3,1 Hr,Valid
1106,6694,2045,New Delhi,PM2.5 - Principal,2016-03-26 06:00:00,2016,3,26,6,40.7,114,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
1107,6700,2051,New Delhi,PM2.5 - Principal,2016-03-26 12:00:00,2016,3,26,12,13.2,53,Moderate,10.0,UG/M3,1 Hr,Valid
1108,6706,2057,New Delhi,PM2.5 - Principal,2016-03-26 18:00:00,2016,3,26,18,20.5,69,Moderate,22.0,UG/M3,1 Hr,Valid
1109,6712,2063,New Delhi,PM2.5 - Principal,2016-03-27 00:00:00,2016,3,27,0,53.4,145,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
1110,6718,2069,New Delhi,PM2.5 - Principal,2016-03-27 06:00:00,2016,3,27,6,39.2,110,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
1111,6724,2075,New Delhi,PM2.5 - Principal,2016-03-27 12:00:00,2016,3,27,12,41.9,117,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
1112,6730,2081,New Delhi,PM2.5 - Principal,2016-03-27 18:00:00,2016,3,27,18,14.5,56,Moderate,13.0,UG/M3,1 Hr,Valid
1113,6736,2087,New Delhi,PM2.5 - Principal,2016-03-28 00:00:00,2016,3,28,0,67.9,157,Unhealthy,71.0,UG/M3,1 Hr,Valid
1114,6742,2093,New Delhi,PM2.5 - Principal,2016-03-28 06:00:00,2016,3,28,6,76.0,162,Unhealthy,86.0,UG/M3,1 Hr,Valid
1115,6748,2099,New Delhi,PM2.5 - Principal,2016-03-28 12:00:00,2016,3,28,12,70.3,159,Unhealthy,41.0,UG/M3,1 Hr,Valid
1116,6754,2105,New Delhi,PM2.5 - Principal,2016-03-28 18:00:00,2016,3,28,18,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
1117,6760,2111,New Delhi,PM2.5 - Principal,2016-03-29 00:00:00,2016,3,29,0,55.6,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
1118,6766,2117,New Delhi,PM2.5 - Principal,2016-03-29 06:00:00,2016,3,29,6,99.2,174,Unhealthy,105.0,UG/M3,1 Hr,Valid
1119,6772,2123,New Delhi,PM2.5 - Principal,2016-03-29 12:00:00,2016,3,29,12,93.6,171,Unhealthy,51.0,UG/M3,1 Hr,Valid
1120,6778,2129,New Delhi,PM2.5 - Principal,2016-03-29 18:00:00,2016,3,29,18,37.1,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
1121,6784,2135,New Delhi,PM2.5 - Principal,2016-03-30 00:00:00,2016,3,30,0,100.1,174,Unhealthy,113.0,UG/M3,1 Hr,Valid
1122,6790,2141,New Delhi,PM2.5 - Principal,2016-03-30 06:00:00,2016,3,30,6,149.0,199,Unhealthy,181.0,UG/M3,1 Hr,Valid
1123,6796,2147,New Delhi,PM2.5 - Principal,2016-03-30 12:00:00,2016,3,30,12,84.4,166,Unhealthy,56.0,UG/M3,1 Hr,Valid
1124,6802,2153,New Delhi,PM2.5 - Principal,2016-03-30 18:00:00,2016,3,30,18,24.1,76,Moderate,22.0,UG/M3,1 Hr,Valid
1125,6808,2159,New Delhi,PM2.5 - Principal,2016-03-31 00:00:00,2016,3,31,0,92.7,170,Unhealthy,101.0,UG/M3,1 Hr,Valid
1126,6814,2165,New Delhi,PM2.5 - Principal,2016-03-31 06:00:00,2016,3,31,6,131.0,190,Unhealthy,141.0,UG/M3,1 Hr,Valid
1127,6820,2171,New Delhi,PM2.5 - Principal,2016-03-31 12:00:00,2016,3,31,12,59.5,153,Unhealthy,37.0,UG/M3,1 Hr,Valid
1128,6826,2177,New Delhi,PM2.5 - Principal,2016-03-31 18:00:00,2016,3,31,18,37.1,105,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
1129,6832,2183,New Delhi,PM2.5 - Principal,2016-04-01 00:00:00,2016,4,1,0,114.1,181,Unhealthy,118.0,UG/M3,1 Hr,Valid
1130,6838,2189,New Delhi,PM2.5 - Principal,2016-04-01 06:00:00,2016,4,1,6,83.3,165,Unhealthy,102.0,UG/M3,1 Hr,Valid
1131,6844,2195,New Delhi,PM2.5 - Principal,2016-04-01 12:00:00,2016,4,1,12,76.8,162,Unhealthy,42.0,UG/M3,1 Hr,Valid
1132,6850,2201,New Delhi,PM2.5 - Principal,2016-04-01 18:00:00,2016,4,1,18,25.5,79,Moderate,27.0,UG/M3,1 Hr,Valid
1133,6855,2207,New Delhi,PM2.5 - Principal,2016-04-02 00:00:00,2016,4,2,0,46.4,128,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
1134,6861,2213,New Delhi,PM2.5 - Principal,2016-04-02 06:00:00,2016,4,2,6,40.5,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
1135,6867,2219,New Delhi,PM2.5 - Principal,2016-04-02 12:00:00,2016,4,2,12,54.9,149,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
1136,6873,2225,New Delhi,PM2.5 - Principal,2016-04-02 18:00:00,2016,4,2,18,31.6,92,Moderate,31.0,UG/M3,1 Hr,Valid
1137,6879,2231,New Delhi,PM2.5 - Principal,2016-04-03 00:00:00,2016,4,3,0,100.2,174,Unhealthy,109.0,UG/M3,1 Hr,Valid
1138,6885,2237,New Delhi,PM2.5 - Principal,2016-04-03 06:00:00,2016,4,3,6,146.0,198,Unhealthy,162.0,UG/M3,1 Hr,Valid
1139,6891,2243,New Delhi,PM2.5 - Principal,2016-04-03 12:00:00,2016,4,3,12,112.1,180,Unhealthy,95.0,UG/M3,1 Hr,Valid
1140,6897,2249,New Delhi,PM2.5 - Principal,2016-04-03 18:00:00,2016,4,3,18,100.0,174,Unhealthy,109.0,UG/M3,1 Hr,Valid
1141,6903,2255,New Delhi,PM2.5 - Principal,2016-04-04 00:00:00,2016,4,4,0,100.0,174,Unhealthy,90.0,UG/M3,1 Hr,Valid
1142,6909,2261,New Delhi,PM2.5 - Principal,2016-04-04 06:00:00,2016,4,4,6,110.2,179,Unhealthy,102.0,UG/M3,1 Hr,Valid
1143,6915,2267,New Delhi,PM2.5 - Principal,2016-04-04 12:00:00,2016,4,4,12,58.7,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
1144,6921,2273,New Delhi,PM2.5 - Principal,2016-04-04 18:00:00,2016,4,4,18,25.4,79,Moderate,30.0,UG/M3,1 Hr,Valid
1145,6927,2279,New Delhi,PM2.5 - Principal,2016-04-05 00:00:00,2016,4,5,0,70.8,159,Unhealthy,81.0,UG/M3,1 Hr,Valid
1146,6933,2285,New Delhi,PM2.5 - Principal,2016-04-05 06:00:00,2016,4,5,6,58.5,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
1147,6937,2291,New Delhi,PM2.5 - Principal,2016-04-05 12:00:00,2016,4,5,12,27.6,84,Moderate,22.0,UG/M3,1 Hr,Valid
1148,6943,2297,New Delhi,PM2.5 - Principal,2016-04-05 18:00:00,2016,4,5,18,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
1149,6949,2303,New Delhi,PM2.5 - Principal,2016-04-06 00:00:00,2016,4,6,0,45.9,127,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
1150,6955,2309,New Delhi,PM2.5 - Principal,2016-04-06 06:00:00,2016,4,6,6,92.8,170,Unhealthy,103.0,UG/M3,1 Hr,Valid
1151,6961,2315,New Delhi,PM2.5 - Principal,2016-04-06 12:00:00,2016,4,6,12,48.0,132,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
1152,6967,2321,New Delhi,PM2.5 - Principal,2016-04-06 18:00:00,2016,4,6,18,22.2,72,Moderate,18.0,UG/M3,1 Hr,Valid
1153,6973,2327,New Delhi,PM2.5 - Principal,2016-04-07 00:00:00,2016,4,7,0,79.1,163,Unhealthy,88.0,UG/M3,1 Hr,Valid
1154,6979,2333,New Delhi,PM2.5 - Principal,2016-04-07 06:00:00,2016,4,7,6,178.2,228,Very Unhealthy,280.0,UG/M3,1 Hr,Valid
1155,6985,2339,New Delhi,PM2.5 - Principal,2016-04-07 12:00:00,2016,4,7,12,122.9,186,Unhealthy,111.0,UG/M3,1 Hr,Valid
1156,6992,2351,New Delhi,PM2.5 - Principal,2016-04-08 00:00:00,2016,4,8,0,34.4,98,Moderate,30.0,UG/M3,1 Hr,Valid
1157,6998,2357,New Delhi,PM2.5 - Principal,2016-04-08 06:00:00,2016,4,8,6,36.8,104,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
1158,7004,2363,New Delhi,PM2.5 - Principal,2016-04-08 12:00:00,2016,4,8,12,44.6,123,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
1159,7010,2369,New Delhi,PM2.5 - Principal,2016-04-08 18:00:00,2016,4,8,18,26.2,81,Moderate,25.0,UG/M3,1 Hr,Valid
1160,7016,2375,New Delhi,PM2.5 - Principal,2016-04-09 00:00:00,2016,4,9,0,88.2,168,Unhealthy,95.0,UG/M3,1 Hr,Valid
1161,7022,2381,New Delhi,PM2.5 - Principal,2016-04-09 06:00:00,2016,4,9,6,152.9,203,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
1162,7028,2387,New Delhi,PM2.5 - Principal,2016-04-09 12:00:00,2016,4,9,12,88.2,168,Unhealthy,67.0,UG/M3,1 Hr,Valid
1163,7034,2393,New Delhi,PM2.5 - Principal,2016-04-09 18:00:00,2016,4,9,18,34.1,97,Moderate,33.0,UG/M3,1 Hr,Valid
1164,7040,2399,New Delhi,PM2.5 - Principal,2016-04-10 00:00:00,2016,4,10,0,37.1,105,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
1165,7046,2405,New Delhi,PM2.5 - Principal,2016-04-10 06:00:00,2016,4,10,6,24.4,77,Moderate,26.0,UG/M3,1 Hr,Valid
1166,7057,2417,New Delhi,PM2.5 - Principal,2016-04-10 18:00:00,2016,4,10,18,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid
1167,7063,2423,New Delhi,PM2.5 - Principal,2016-04-11 00:00:00,2016,4,11,0,79.0,163,Unhealthy,77.0,UG/M3,1 Hr,Valid
1168,7069,2429,New Delhi,PM2.5 - Principal,2016-04-11 06:00:00,2016,4,11,6,54.2,147,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
1169,7075,2435,New Delhi,PM2.5 - Principal,2016-04-11 12:00:00,2016,4,11,12,28.8,86,Moderate,34.0,UG/M3,1 Hr,Valid
1170,7081,2441,New Delhi,PM2.5 - Principal,2016-04-11 18:00:00,2016,4,11,18,19.2,66,Moderate,20.0,UG/M3,1 Hr,Valid
1171,7087,2447,New Delhi,PM2.5 - Principal,2016-04-12 00:00:00,2016,4,12,0,25.2,79,Moderate,25.0,UG/M3,1 Hr,Valid
1172,7093,2453,New Delhi,PM2.5 - Principal,2016-04-12 06:00:00,2016,4,12,6,45.4,125,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
1173,7099,2459,New Delhi,PM2.5 - Principal,2016-04-12 12:00:00,2016,4,12,12,30.1,89,Moderate,16.0,UG/M3,1 Hr,Valid
1174,7105,2465,New Delhi,PM2.5 - Principal,2016-04-12 18:00:00,2016,4,12,18,17.5,62,Moderate,19.0,UG/M3,1 Hr,Valid
1175,7111,2471,New Delhi,PM2.5 - Principal,2016-04-13 00:00:00,2016,4,13,0,37.0,105,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
1176,7117,2477,New Delhi,PM2.5 - Principal,2016-04-13 06:00:00,2016,4,13,6,69.7,158,Unhealthy,91.0,UG/M3,1 Hr,Valid
1177,7123,2483,New Delhi,PM2.5 - Principal,2016-04-13 12:00:00,2016,4,13,12,45.0,124,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
1178,7129,2489,New Delhi,PM2.5 - Principal,2016-04-13 18:00:00,2016,4,13,18,18.7,65,Moderate,17.0,UG/M3,1 Hr,Valid
1179,7135,2495,New Delhi,PM2.5 - Principal,2016-04-14 00:00:00,2016,4,14,0,84.4,166,Unhealthy,95.0,UG/M3,1 Hr,Valid
1180,7141,2501,New Delhi,PM2.5 - Principal,2016-04-14 06:00:00,2016,4,14,6,72.0,160,Unhealthy,59.0,UG/M3,1 Hr,Valid
1181,7147,2507,New Delhi,PM2.5 - Principal,2016-04-14 12:00:00,2016,4,14,12,57.8,152,Unhealthy,29.0,UG/M3,1 Hr,Valid
1182,7152,2513,New Delhi,PM2.5 - Principal,2016-04-14 18:00:00,2016,4,14,18,17.8,63,Moderate,17.0,UG/M3,1 Hr,Valid
1183,7158,2519,New Delhi,PM2.5 - Principal,2016-04-15 00:00:00,2016,4,15,0,102.4,175,Unhealthy,113.0,UG/M3,1 Hr,Valid
1184,7164,2525,New Delhi,PM2.5 - Principal,2016-04-15 06:00:00,2016,4,15,6,133.5,191,Unhealthy,131.0,UG/M3,1 Hr,Valid
1185,7170,2531,New Delhi,PM2.5 - Principal,2016-04-15 12:00:00,2016,4,15,12,69.4,158,Unhealthy,47.0,UG/M3,1 Hr,Valid
1186,7177,2555,New Delhi,PM2.5 - Principal,2016-04-16 12:00:00,2016,4,16,12,53.4,145,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
1187,7183,2561,New Delhi,PM2.5 - Principal,2016-04-16 18:00:00,2016,4,16,18,19.7,67,Moderate,17.0,UG/M3,1 Hr,Valid
1188,7189,2567,New Delhi,PM2.5 - Principal,2016-04-17 00:00:00,2016,4,17,0,96.9,172,Unhealthy,100.0,UG/M3,1 Hr,Valid
1189,7195,2573,New Delhi,PM2.5 - Principal,2016-04-17 06:00:00,2016,4,17,6,45.0,124,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
1190,7206,2585,New Delhi,PM2.5 - Principal,2016-04-17 18:00:00,2016,4,17,18,26.3,81,Moderate,25.0,UG/M3,1 Hr,Valid
1191,7212,2591,New Delhi,PM2.5 - Principal,2016-04-18 00:00:00,2016,4,18,0,54.1,147,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
1192,7218,2597,New Delhi,PM2.5 - Principal,2016-04-18 06:00:00,2016,4,18,6,53.7,146,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
1193,7224,2603,New Delhi,PM2.5 - Principal,2016-04-18 12:00:00,2016,4,18,12,50.2,137,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
1194,7230,2609,New Delhi,PM2.5 - Principal,2016-04-18 18:00:00,2016,4,18,18,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid
1195,7236,2615,New Delhi,PM2.5 - Principal,2016-04-19 00:00:00,2016,4,19,0,89.3,168,Unhealthy,98.0,UG/M3,1 Hr,Valid
1196,7242,2621,New Delhi,PM2.5 - Principal,2016-04-19 06:00:00,2016,4,19,6,101.8,175,Unhealthy,101.0,UG/M3,1 Hr,Valid
1197,7248,2627,New Delhi,PM2.5 - Principal,2016-04-19 12:00:00,2016,4,19,12,158.2,209,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
1198,7254,2633,New Delhi,PM2.5 - Principal,2016-04-19 18:00:00,2016,4,19,18,34.0,97,Moderate,35.0,UG/M3,1 Hr,Valid
1199,7260,2639,New Delhi,PM2.5 - Principal,2016-04-20 00:00:00,2016,4,20,0,58.9,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
1200,7266,2645,New Delhi,PM2.5 - Principal,2016-04-20 06:00:00,2016,4,20,6,139.4,194,Unhealthy,142.0,UG/M3,1 Hr,Valid
1201,7272,2651,New Delhi,PM2.5 - Principal,2016-04-20 12:00:00,2016,4,20,12,81.7,165,Unhealthy,71.0,UG/M3,1 Hr,Valid
1202,7278,2657,New Delhi,PM2.5 - Principal,2016-04-20 18:00:00,2016,4,20,18,30.9,91,Moderate,28.0,UG/M3,1 Hr,Valid
1203,7284,2663,New Delhi,PM2.5 - Principal,2016-04-21 00:00:00,2016,4,21,0,59.9,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
1204,7290,2669,New Delhi,PM2.5 - Principal,2016-04-21 06:00:00,2016,4,21,6,61.3,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
1205,7296,2675,New Delhi,PM2.5 - Principal,2016-04-21 12:00:00,2016,4,21,12,47.6,131,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
