Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2023-03-23 04:00 AM,2023,03,23,04,36.4,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 05:00 AM,2023,03,23,05,44.2,122,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 06:00 AM,2023,03,23,06,79.6,163,Unhealthy,115.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 07:00 AM,2023,03,23,07,106.8,177,Unhealthy,134.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 08:00 AM,2023,03,23,08,113.4,181,Unhealthy,120.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 09:00 AM,2023,03,23,09,94.7,171,Unhealthy,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 10:00 AM,2023,03,23,10,77.8,163,Unhealthy,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 11:00 AM,2023,03,23,11,68.9,158,Unhealthy,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 12:00 PM,2023,03,23,12,55.4,150,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 01:00 PM,2023,03,23,13,48.2,132,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 02:00 PM,2023,03,23,14,42.6,118,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 03:00 PM,2023,03,23,15,36.8,104,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 04:00 PM,2023,03,23,16,29.9,88,Moderate,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 05:00 PM,2023,03,23,17,26.9,82,Moderate,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 06:00 PM,2023,03,23,18,27.4,83,Moderate,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 07:00 PM,2023,03,23,19,28.7,86,Moderate,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 08:00 PM,2023,03,23,20,32.3,93,Moderate,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 09:00 PM,2023,03,23,21,44.6,123,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 10:00 PM,2023,03,23,22,57.8,152,Unhealthy,71.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-23 11:00 PM,2023,03,23,23,74.4,161,Unhealthy,91.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 12:00 AM,2023,03,24,00,86.7,167,Unhealthy,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 01:00 AM,2023,03,24,01,111.8,180,Unhealthy,137.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 02:00 AM,2023,03,24,02,105.4,177,Unhealthy,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 03:00 AM,2023,03,24,03,97.2,173,Unhealthy,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 04:00 AM,2023,03,24,04,101.6,175,Unhealthy,106.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 05:00 AM,2023,03,24,05,104.8,176,Unhealthy,108.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 06:00 AM,2023,03,24,06,104.9,177,Unhealthy,105.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 07:00 AM,2023,03,24,07,114.9,182,Unhealthy,125.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 08:00 AM,2023,03,24,08,125.9,187,Unhealthy,137.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 09:00 AM,2023,03,24,09,140.5,195,Unhealthy,155.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 10:00 AM,2023,03,24,10,138.2,194,Unhealthy,140.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 11:00 AM,2023,03,24,11,121.5,185,Unhealthy,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 12:00 PM,2023,03,24,12,84.8,166,Unhealthy,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 01:00 PM,2023,03,24,13,72.3,160,Unhealthy,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 02:00 PM,2023,03,24,14,51.1,139,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 03:00 PM,2023,03,24,15,37.0,105,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 04:00 PM,2023,03,24,16,40.5,113,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 05:00 PM,2023,03,24,17,40.7,114,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 06:00 PM,2023,03,24,18,35.8,102,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 07:00 PM,2023,03,24,19,34.4,98,Moderate,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 08:00 PM,2023,03,24,20,36.7,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 09:00 PM,2023,03,24,21,37.8,107,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 10:00 PM,2023,03,24,22,35.9,102,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-24 11:00 PM,2023,03,24,23,37.4,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 12:00 AM,2023,03,25,00,36.2,103,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 01:00 AM,2023,03,25,01,37.5,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 02:00 AM,2023,03,25,02,40.6,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 03:00 AM,2023,03,25,03,38.9,109,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 04:00 AM,2023,03,25,04,36.5,103,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 05:00 AM,2023,03,25,05,27.0,82,Moderate,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 06:00 AM,2023,03,25,06,25.5,79,Moderate,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 07:00 AM,2023,03,25,07,24.2,76,Moderate,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 08:00 AM,2023,03,25,08,25.1,78,Moderate,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 09:00 AM,2023,03,25,09,22.5,73,Moderate,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 10:00 AM,2023,03,25,10,23.2,74,Moderate,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 11:00 AM,2023,03,25,11,23.6,75,Moderate,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 12:00 PM,2023,03,25,12,19.8,67,Moderate,16.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 01:00 PM,2023,03,25,13,21.9,72,Moderate,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 02:00 PM,2023,03,25,14,22.4,73,Moderate,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 03:00 PM,2023,03,25,15,21.7,71,Moderate,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 04:00 PM,2023,03,25,16,22.2,72,Moderate,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 05:00 PM,2023,03,25,17,20.6,69,Moderate,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 06:00 PM,2023,03,25,18,22.3,72,Moderate,25.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 07:00 PM,2023,03,25,19,26.0,80,Moderate,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 08:00 PM,2023,03,25,20,47.6,131,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 09:00 PM,2023,03,25,21,48.8,134,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 10:00 PM,2023,03,25,22,51.9,141,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-25 11:00 PM,2023,03,25,23,59.4,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 12:00 AM,2023,03,26,00,68.7,158,Unhealthy,78.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 01:00 AM,2023,03,26,01,85.3,166,Unhealthy,102.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 02:00 AM,2023,03,26,02,87.6,168,Unhealthy,90.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 03:00 AM,2023,03,26,03,88.8,168,Unhealthy,90.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 04:00 AM,2023,03,26,04,85.4,166,Unhealthy,82.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 05:00 AM,2023,03,26,05,82.7,165,Unhealthy,80.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 06:00 AM,2023,03,26,06,72.3,160,Unhealthy,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 07:00 AM,2023,03,26,07,62.6,155,Unhealthy,53.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 08:00 AM,2023,03,26,08,63.8,155,Unhealthy,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 09:00 AM,2023,03,26,09,61.1,154,Unhealthy,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 10:00 AM,2023,03,26,10,52.9,144,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 11:00 AM,2023,03,26,11,42.9,119,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 12:00 PM,2023,03,26,12,40.9,114,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 01:00 PM,2023,03,26,13,36.9,104,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 02:00 PM,2023,03,26,14,39.9,112,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 03:00 PM,2023,03,26,15,39.9,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 04:00 PM,2023,03,26,16,39.9,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 05:00 PM,2023,03,26,17,38.5,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 06:00 PM,2023,03,26,18,35.2,100,Moderate,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 07:00 PM,2023,03,26,19,37.1,105,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 08:00 PM,2023,03,26,20,40.6,114,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 09:00 PM,2023,03,26,21,48.4,133,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 10:00 PM,2023,03,26,22,50.9,139,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-26 11:00 PM,2023,03,26,23,49.6,136,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 12:00 AM,2023,03,27,00,43.0,119,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 01:00 AM,2023,03,27,01,38.1,107,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 02:00 AM,2023,03,27,02,33.8,97,Moderate,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 03:00 AM,2023,03,27,03,32.0,93,Moderate,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 04:00 AM,2023,03,27,04,34.4,98,Moderate,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 05:00 AM,2023,03,27,05,49.2,135,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 06:00 AM,2023,03,27,06,86.6,167,Unhealthy,124.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 07:00 AM,2023,03,27,07,112.3,180,Unhealthy,138.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 08:00 AM,2023,03,27,08,99.6,174,Unhealthy,87.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 09:00 AM,2023,03,27,09,92.3,170,Unhealthy,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 10:00 AM,2023,03,27,10,85.1,166,Unhealthy,78.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 11:00 AM,2023,03,27,11,72.5,160,Unhealthy,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 12:00 PM,2023,03,27,12,56.7,152,Unhealthy,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 01:00 PM,2023,03,27,13,47.8,131,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 02:00 PM,2023,03,27,14,35.9,102,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 03:00 PM,2023,03,27,15,32.4,94,Moderate,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 04:00 PM,2023,03,27,16,29.7,88,Moderate,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 05:00 PM,2023,03,27,17,26.3,81,Moderate,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 06:00 PM,2023,03,27,18,25.1,78,Moderate,24.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 07:00 PM,2023,03,27,19,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 08:00 PM,2023,03,27,20,31.2,91,Moderate,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 09:00 PM,2023,03,27,21,35.6,101,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 10:00 PM,2023,03,27,22,48.8,134,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-27 11:00 PM,2023,03,27,23,56.9,152,Unhealthy,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 12:00 AM,2023,03,28,00,61.9,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 01:00 AM,2023,03,28,01,64.4,156,Unhealthy,67.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 02:00 AM,2023,03,28,02,66.2,157,Unhealthy,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 03:00 AM,2023,03,28,03,75.1,161,Unhealthy,84.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 04:00 AM,2023,03,28,04,71.0,159,Unhealthy,67.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 05:00 AM,2023,03,28,05,69.5,158,Unhealthy,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 06:00 AM,2023,03,28,06,66.7,157,Unhealthy,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 07:00 AM,2023,03,28,07,67.8,157,Unhealthy,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 08:00 AM,2023,03,28,08,83.9,166,Unhealthy,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 09:00 AM,2023,03,28,09,106.4,177,Unhealthy,129.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 10:00 AM,2023,03,28,10,125.2,187,Unhealthy,144.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 11:00 AM,2023,03,28,11,99.6,174,Unhealthy,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 12:00 PM,2023,03,28,12,75.3,161,Unhealthy,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 01:00 PM,2023,03,28,13,56.1,151,Unhealthy,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 02:00 PM,2023,03,28,14,39.5,111,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 03:00 PM,2023,03,28,15,30.2,89,Moderate,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 04:00 PM,2023,03,28,16,25.6,79,Moderate,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 05:00 PM,2023,03,28,17,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 06:00 PM,2023,03,28,18,24.1,76,Moderate,22.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 07:00 PM,2023,03,28,19,28.5,85,Moderate,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 08:00 PM,2023,03,28,20,29.7,88,Moderate,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 09:00 PM,2023,03,28,21,46.8,129,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 10:00 PM,2023,03,28,22,53.4,145,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-28 11:00 PM,2023,03,28,23,56.7,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 12:00 AM,2023,03,29,00,62.3,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 01:00 AM,2023,03,29,01,65.6,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 02:00 AM,2023,03,29,02,67.8,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 03:00 AM,2023,03,29,03,76.9,162,Unhealthy,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 04:00 AM,2023,03,29,04,87.4,167,Unhealthy,98.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 05:00 AM,2023,03,29,05,88.7,168,Unhealthy,90.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 06:00 AM,2023,03,29,06,91.3,169,Unhealthy,94.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 07:00 AM,2023,03,29,07,94.6,171,Unhealthy,98.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 08:00 AM,2023,03,29,08,109.8,179,Unhealthy,125.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 09:00 AM,2023,03,29,09,136.4,193,Unhealthy,163.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 10:00 AM,2023,03,29,10,123.7,186,Unhealthy,111.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 11:00 AM,2023,03,29,11,99.3,174,Unhealthy,75.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 12:00 PM,2023,03,29,12,74.6,161,Unhealthy,50.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 01:00 PM,2023,03,29,13,59.8,153,Unhealthy,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 02:00 PM,2023,03,29,14,49.9,136,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 03:00 PM,2023,03,29,15,44.9,124,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 04:00 PM,2023,03,29,16,40.9,114,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 05:00 PM,2023,03,29,17,38.9,109,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 06:00 PM,2023,03,29,18,33.9,97,Moderate,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 07:00 PM,2023,03,29,19,54.9,149,Unhealthy for Sensitive Groups,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 08:00 PM,2023,03,29,20,42.9,119,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 09:00 PM,2023,03,29,21,38.9,109,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 10:00 PM,2023,03,29,22,42.9,119,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-29 11:00 PM,2023,03,29,23,51.9,141,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 12:00 AM,2023,03,30,00,46.4,128,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 01:00 AM,2023,03,30,01,44.7,124,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 02:00 AM,2023,03,30,02,42.8,119,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 03:00 AM,2023,03,30,03,44.4,123,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 04:00 AM,2023,03,30,04,48.2,132,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 05:00 AM,2023,03,30,05,73.1,160,Unhealthy,98.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 06:00 AM,2023,03,30,06,97.5,173,Unhealthy,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 07:00 AM,2023,03,30,07,114.2,181,Unhealthy,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 08:00 AM,2023,03,30,08,111.6,180,Unhealthy,109.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 09:00 AM,2023,03,30,09,105.8,177,Unhealthy,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 10:00 AM,2023,03,30,10,99.9,174,Unhealthy,94.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 11:00 AM,2023,03,30,11,88.9,168,Unhealthy,78.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 12:00 PM,2023,03,30,12,84.4,166,Unhealthy,80.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 01:00 PM,2023,03,30,13,72.7,160,Unhealthy,61.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 02:00 PM,2023,03,30,14,68.8,158,Unhealthy,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 03:00 PM,2023,03,30,15,67.9,157,Unhealthy,67.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 04:00 PM,2023,03,30,16,68.9,158,Unhealthy,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 05:00 PM,2023,03,30,17,57.4,152,Unhealthy,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 06:00 PM,2023,03,30,18,43.7,121,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-03-30 07:00 PM,2023,03,30,19,31.8,92,Moderate,20.0,UG/M3,1 Hr,Valid
